split,bug_id,run_id,model,total_messages,function_calls,valid_function_calls,function_repetitions,function_and_args_repetitions,content_length,success,is_vulnerable
train,950,0,gemma3,2,1,1,0,0,-1,False,False
train,1495,0,gemma3,1,0,0,0,0,-1,True,True
train,1180,0,gemma3,3,2,2,0,0,-1,True,True
train,20,0,gemma3,6,5,5,2,0,-1,True,True
train,815,0,gemma3,2,1,1,0,0,-1,True,True
train,546,0,gemma3,3,2,2,1,0,-1,True,True
train,1883,0,gemma3,2,1,1,0,0,-1,False,False
train,2256,0,gemma3,8,7,7,2,0,-1,False,False
train,116,0,gemma3,2,1,1,0,0,-1,True,True
train,2606,0,gemma3,4,3,3,0,0,-1,True,True
train,1929,0,gemma3,2,1,1,0,0,-1,True,True
train,2411,0,gemma3,3,2,2,0,0,-1,False,False
train,301,0,gemma3,3,2,2,0,0,-1,True,True
train,2041,0,gemma3,3,2,2,0,0,-1,False,False
train,751,0,gemma3,2,1,1,0,0,-1,True,True
train,1397,0,gemma3,2,1,1,0,0,-1,False,False
train,1682,0,gemma3,2,1,1,0,0,-1,False,False
train,1378,0,gemma3,5,4,4,1,0,-1,False,False
train,1728,0,gemma3,3,2,2,0,0,-1,False,False
train,244,0,gemma3,5,4,4,2,0,-1,False,False
train,2554,0,gemma3,2,1,1,0,0,-1,False,False
train,614,0,gemma3,1,0,0,0,0,-1,False,False
train,2104,0,gemma3,2,1,1,0,0,-1,False,False
train,1401,0,gemma3,6,5,4,1,0,-1,True,True
train,1051,0,gemma3,1,0,0,0,0,-1,False,False
train,2387,0,gemma3,3,2,2,0,0,-1,False,False
train,497,0,gemma3,1,0,0,0,0,-1,True,True
train,1952,0,gemma3,2,1,1,0,0,-1,False,False
train,182,0,gemma3,2,1,1,0,0,-1,False,False
train,2368,0,gemma3,4,3,3,2,0,-1,False,False
train,2692,0,gemma3,3,2,2,1,0,-1,True,True
train,478,0,gemma3,5,4,4,2,0,-1,False,False
train,1817,0,gemma3,5,4,4,1,0,-1,True,True
train,881,0,gemma3,5,4,4,2,0,-1,False,False
train,1544,0,gemma3,3,2,2,1,0,-1,False,False
train,1114,0,gemma3,3,2,2,1,0,-1,False,False
train,1790,0,gemma3,2,1,1,0,0,-1,False,False
train,706,0,gemma3,5,4,4,0,0,-1,False,False
train,2016,0,gemma3,2,1,1,0,0,-1,True,True
train,356,0,gemma3,2,1,1,0,0,-1,True,True
train,2446,0,gemma3,3,2,2,0,0,-1,False,False
train,2153,0,gemma3,5,4,4,1,0,-1,False,False
train,643,0,gemma3,3,2,2,0,0,-1,False,False
train,2503,0,gemma3,5,4,4,1,0,-1,False,False
train,213,0,gemma3,3,2,2,1,0,-1,True,True
train,1285,0,gemma3,2,1,1,0,0,-1,False,False
train,1905,0,gemma3,3,2,2,0,0,-1,True,True
train,1006,0,gemma3,4,3,3,0,0,-1,False,False
train,839,0,gemma3,3,2,2,1,0,-1,True,True
train,993,0,gemma3,10,9,9,7,5,-1,False,False
train,1456,0,gemma3,2,1,1,0,0,-1,True,True
train,1143,0,gemma3,5,4,4,2,0,-1,True,True
train,1513,0,gemma3,5,4,4,1,0,-1,False,False
train,2295,0,gemma3,2,1,1,0,0,-1,False,False
train,585,0,gemma3,1,0,0,0,0,-1,True,True
train,1840,0,gemma3,3,2,2,0,0,-1,True,True
train,2450,0,gemma3,5,4,4,2,0,-1,False,False
train,340,0,gemma3,6,5,5,2,0,-1,True,True
train,2000,0,gemma3,3,2,2,0,0,-1,True,True
train,710,0,gemma3,3,2,2,1,0,-1,False,False
train,1786,0,gemma3,2,1,1,0,0,-1,False,False
train,1339,0,gemma3,4,3,3,1,0,-1,True,True
train,1293,0,gemma3,3,2,2,1,0,-1,True,True
train,1769,0,gemma3,2,1,1,0,0,-1,False,False
train,205,0,gemma3,4,3,3,1,0,-1,False,False
train,2515,0,gemma3,2,1,1,0,0,-1,False,False
train,655,0,gemma3,1,0,0,0,0,-1,False,False
train,2145,0,gemma3,1,0,0,0,0,-1,True,True
train,1440,0,gemma3,5,4,4,1,0,-1,False,False
train,985,0,gemma3,2,1,1,0,0,-1,False,False
train,1010,0,gemma3,5,4,4,1,0,-1,False,False
train,1913,0,gemma3,5,4,4,2,0,-1,True,True
train,2329,0,gemma3,4,3,3,1,0,-1,True,True
train,439,0,gemma3,7,6,6,3,1,-1,False,False
train,1856,0,gemma3,1,0,0,0,0,-1,False,False
train,593,0,gemma3,2,1,1,0,0,-1,False,False
train,2283,0,gemma3,2,1,1,0,0,-1,True,True
train,1505,0,gemma3,7,6,6,2,0,-1,False,False
train,1155,0,gemma3,4,3,3,1,0,-1,True,True
train,1381,0,gemma3,2,1,1,0,0,-1,False,False
train,747,0,gemma3,1,0,0,0,0,-1,True,True
train,2057,0,gemma3,2,1,1,0,0,-1,False,False
train,317,0,gemma3,2,1,1,0,0,-1,False,False
train,2407,0,gemma3,2,1,1,0,0,-1,False,False
train,2112,0,gemma3,2,1,1,0,0,-1,True,True
train,602,0,gemma3,6,5,5,2,0,-1,True,True
train,2542,0,gemma3,2,1,1,0,0,-1,True,True
train,252,0,gemma3,2,1,1,0,0,-1,False,False
train,1694,0,gemma3,1,0,0,0,0,-1,False,False
train,1944,0,gemma3,1,0,0,0,0,-1,True,True
train,481,0,gemma3,2,1,1,0,0,-1,False,False
train,2391,0,gemma3,6,5,4,4,2,-1,False,False
train,1047,0,gemma3,6,5,5,2,0,-1,False,False
train,878,0,gemma3,2,1,1,0,0,-1,False,False
train,1417,0,gemma3,1,0,0,0,0,-1,True,True
train,1102,0,gemma3,1,0,0,0,0,-1,False,False
train,1552,0,gemma3,5,4,4,1,0,-1,False,False
train,897,0,gemma3,3,2,2,0,0,-1,False,False
train,1801,0,gemma3,2,1,1,0,0,-1,False,False
train,2684,0,gemma3,2,1,1,0,0,-1,True,True
train,194,0,gemma3,5,4,4,1,0,-1,False,False
train,1220,0,gemma3,3,2,2,0,0,-1,False,False
train,1670,0,gemma3,1,0,0,0,0,-1,False,False
train,2549,0,gemma3,3,2,2,0,0,-1,True,True
train,259,0,gemma3,2,1,1,0,0,-1,False,False
train,2119,0,gemma3,4,3,3,1,0,-1,False,False
train,609,0,gemma3,4,3,3,2,0,-1,True,True
train,1365,0,gemma3,5,4,4,1,0,-1,True,True
train,1735,0,gemma3,4,3,3,1,0,-1,True,True
train,2230,0,gemma3,5,4,4,2,0,-1,False,False
train,520,0,gemma3,4,3,3,0,0,-1,True,True
train,2660,0,gemma3,3,2,2,0,0,-1,True,True
train,170,0,gemma3,5,4,4,1,0,-1,True,True
train,46,0,gemma3,1,0,0,0,0,-1,False,False
train,873,0,gemma3,5,4,4,1,0,-1,False,False
train,1559,0,gemma3,4,3,3,2,0,-1,False,False
train,936,0,gemma3,4,3,3,1,0,-1,False,False
train,1109,0,gemma3,2,1,1,0,0,-1,False,False
train,465,0,gemma3,3,2,2,0,0,-1,True,True
train,2375,0,gemma3,1,0,0,0,0,-1,False,False
train,2725,0,gemma3,2,1,1,0,0,-1,False,False
train,1627,0,gemma3,6,5,5,2,0,-1,False,False
train,1277,0,gemma3,6,5,5,2,0,-1,False,False
train,1298,0,gemma3,6,5,5,2,0,-1,True,True
train,1762,0,gemma3,2,1,1,0,0,-1,True,True
train,1332,0,gemma3,1,0,0,0,0,-1,True,True
train,824,0,gemma3,4,3,3,1,0,-1,False,False
train,11,0,gemma3,1,0,0,0,0,-1,True,True
train,127,0,gemma3,1,0,0,0,0,-1,True,True
train,1918,0,gemma3,3,2,2,0,0,-1,True,True
train,2637,0,gemma3,2,1,1,0,0,-1,True,True
train,577,0,gemma3,3,2,2,0,0,-1,True,True
train,2267,0,gemma3,2,1,1,0,0,-1,False,False
train,598,0,gemma3,4,3,3,0,0,-1,True,True
train,2288,0,gemma3,2,1,1,0,0,-1,True,True
train,2322,0,gemma3,1,0,0,0,0,-1,False,False
train,432,0,gemma3,4,3,3,0,0,-1,True,True
train,961,0,gemma3,5,4,4,1,0,-1,False,False
train,1261,0,gemma3,3,2,2,0,0,-1,False,False
train,1631,0,gemma3,1,0,0,0,0,-1,False,False
train,2508,0,gemma3,1,0,0,0,0,-1,False,False
train,218,0,gemma3,2,1,1,0,0,-1,True,True
train,2158,0,gemma3,3,2,2,0,0,-1,False,False
train,648,0,gemma3,5,4,4,1,0,-1,False,False
train,1324,0,gemma3,3,2,2,1,0,-1,False,False
train,1774,0,gemma3,1,0,0,0,0,-1,False,False
train,2271,0,gemma3,3,2,2,0,0,-1,False,False
train,561,0,gemma3,3,2,2,0,0,-1,True,True
train,2621,0,gemma3,3,2,2,0,0,-1,True,True
train,131,0,gemma3,2,1,1,0,0,-1,True,True
train,998,0,gemma3,1,0,0,0,0,-1,False,False
train,832,0,gemma3,3,2,2,0,0,-1,False,False
train,1518,0,gemma3,4,3,3,0,0,-1,False,False
train,977,0,gemma3,2,1,1,0,0,-1,False,False
train,1148,0,gemma3,6,5,5,2,0,-1,True,True
train,424,0,gemma3,2,1,1,0,0,-1,True,True
train,2334,0,gemma3,6,5,5,2,0,-1,True,True
train,1666,0,gemma3,5,4,4,2,0,-1,False,False
train,1236,0,gemma3,3,2,2,0,0,-1,False,False
train,1723,0,gemma3,5,4,4,1,0,-1,True,True
train,1689,0,gemma3,2,1,1,0,0,-1,False,False
train,1373,0,gemma3,3,2,2,0,0,-1,False,False
train,865,0,gemma3,3,2,2,0,0,-1,False,False
train,50,0,gemma3,6,5,5,2,0,-1,False,False
train,166,0,gemma3,1,0,0,0,0,-1,True,True
train,2676,0,gemma3,2,1,1,0,0,-1,False,False
train,1959,0,gemma3,3,2,2,0,0,-1,False,False
train,536,0,gemma3,5,4,4,1,0,-1,False,False
train,2226,0,gemma3,2,1,1,0,0,-1,False,False
train,189,0,gemma3,5,4,4,2,0,-1,False,False
train,2363,0,gemma3,2,1,1,0,0,-1,False,False
train,2699,0,gemma3,1,0,0,0,0,-1,False,False
train,473,0,gemma3,5,4,4,2,0,-1,True,True
train,920,0,gemma3,2,1,1,0,0,-1,True,True
train,1758,0,gemma3,4,3,3,0,0,-1,True,True
train,1308,0,gemma3,5,4,4,2,0,-1,False,False
train,664,0,gemma3,5,4,4,3,2,-1,True,True
train,2174,0,gemma3,3,2,2,0,0,-1,True,True
train,234,0,gemma3,5,4,4,3,2,-1,False,False
train,2524,0,gemma3,3,2,2,0,0,-1,True,True
train,2031,0,gemma3,6,5,5,2,0,-1,False,False
train,721,0,gemma3,3,2,2,0,0,-1,False,False
train,2461,0,gemma3,5,4,4,0,0,-1,False,False
train,371,0,gemma3,5,4,4,2,0,-1,False,False
train,1867,0,gemma3,5,4,4,1,0,-1,False,False
train,2318,0,gemma3,5,4,4,1,0,-1,False,False
train,408,0,gemma3,5,4,4,2,0,-1,False,False
train,1164,0,gemma3,6,5,5,2,0,-1,True,True
train,1534,0,gemma3,1,0,0,0,0,-1,True,True
train,1021,0,gemma3,2,1,1,0,0,-1,False,False
train,1471,0,gemma3,5,4,4,1,0,-1,True,True
train,1922,0,gemma3,3,2,2,0,0,-1,True,True
train,1888,0,gemma3,4,3,3,2,0,-1,True,True
train,799,0,gemma3,4,3,3,2,0,-1,False,False
train,2573,0,gemma3,3,2,2,0,0,-1,True,True
train,2089,0,gemma3,3,2,2,0,0,-1,False,False
train,263,0,gemma3,5,4,4,2,0,-1,False,False
train,2123,0,gemma3,6,5,5,1,0,-1,False,False
train,633,0,gemma3,3,2,2,0,0,-1,True,True
train,326,0,gemma3,1,0,0,0,0,-1,False,False
train,2436,0,gemma3,2,1,1,0,0,-1,True,True
train,776,0,gemma3,1,0,0,0,0,-1,True,True
train,2066,0,gemma3,5,4,3,0,0,-1,False,False
train,1099,0,gemma3,15,14,15,12,12,-1,True,False
train,1563,0,gemma3,5,4,4,2,0,-1,False,False
train,93,0,gemma3,4,3,3,1,0,-1,False,False
train,1133,0,gemma3,4,3,3,1,0,-1,True,True
train,1830,0,gemma3,5,4,4,2,0,-1,True,True
train,3,0,gemma3,5,4,4,1,0,-1,False,False
train,1975,0,gemma3,3,2,2,0,0,-1,True,True
train,1426,0,gemma3,4,3,3,1,0,-1,True,True
train,1076,0,gemma3,4,3,3,1,0,-1,True,True
train,849,0,gemma3,5,4,4,2,0,-1,True,True
train,1719,0,gemma3,3,2,2,0,0,-1,True,True
train,1349,0,gemma3,3,2,2,0,0,-1,True,True
train,625,0,gemma3,2,1,1,0,0,-1,True,True
train,2135,0,gemma3,1,0,0,0,0,-1,False,False
train,275,0,gemma3,5,4,4,2,0,-1,True,True
train,2565,0,gemma3,2,1,1,0,0,-1,True,True
train,2070,0,gemma3,2,1,1,0,0,-1,False,False
train,760,0,gemma3,3,2,2,0,0,-1,True,True
train,2420,0,gemma3,1,0,0,0,0,-1,True,True
train,330,0,gemma3,1,0,0,0,0,-1,False,False
train,1826,0,gemma3,3,2,2,0,0,-1,True,True
train,2709,0,gemma3,6,5,5,1,0,-1,False,False
train,2359,0,gemma3,4,3,3,1,0,-1,False,False
train,449,0,gemma3,6,5,5,2,0,-1,False,False
train,1125,0,gemma3,2,1,1,0,0,-1,True,True
train,85,0,gemma3,5,4,4,2,0,-1,False,False
train,1575,0,gemma3,3,2,2,0,0,-1,False,False
train,1060,0,gemma3,1,0,0,0,0,-1,False,False
train,1430,0,gemma3,2,1,1,0,0,-1,False,False
train,1963,0,gemma3,5,4,4,1,0,-1,True,True
train,2532,0,gemma3,5,4,4,0,0,-1,False,False
train,222,0,gemma3,5,4,4,1,0,-1,True,True
train,2162,0,gemma3,5,4,4,1,0,-1,False,False
train,388,0,gemma3,3,2,2,0,0,-1,True,True
train,672,0,gemma3,4,3,3,2,0,-1,True,True
train,2498,0,gemma3,1,0,0,0,0,-1,False,False
train,367,0,gemma3,4,3,3,0,0,-1,False,False
train,2477,0,gemma3,3,2,2,0,0,-1,False,False
train,737,0,gemma3,9,8,3,5,0,-1,False,False
train,2027,0,gemma3,3,2,2,0,0,-1,False,False
train,1522,0,gemma3,5,4,4,1,0,-1,True,True
train,1488,0,gemma3,6,5,5,1,0,-1,True,True
train,1172,0,gemma3,3,2,2,0,0,-1,False,False
train,1871,0,gemma3,5,4,4,2,0,-1,False,False
train,1934,0,gemma3,2,1,1,0,0,-1,True,True
train,1467,0,gemma3,2,1,1,0,0,-1,True,True
train,1037,0,gemma3,4,3,3,2,0,-1,False,False
train,808,0,gemma3,4,3,3,0,0,-1,False,False
train,1040,0,gemma3,1,0,0,0,0,-1,False,False
train,1410,0,gemma3,4,3,3,1,0,-1,True,True
train,2396,0,gemma3,4,3,3,2,0,-1,False,False
train,486,0,gemma3,1,0,0,0,0,-1,False,False
train,1943,0,gemma3,4,3,3,1,0,-1,True,True
train,1806,0,gemma3,1,0,0,0,0,-1,True,True
train,2729,0,gemma3,4,3,3,1,0,-1,False,False
train,193,0,gemma3,1,0,0,0,0,-1,False,False
train,2379,0,gemma3,5,4,4,2,0,-1,False,False
train,2683,0,gemma3,5,4,4,1,0,-1,True,True
train,469,0,gemma3,15,14,4,12,0,-1,False,True
train,1105,0,gemma3,4,3,3,2,0,-1,False,False
train,890,0,gemma3,7,6,6,2,0,-1,True,True
train,1555,0,gemma3,5,4,4,0,0,-1,False,False
train,2050,0,gemma3,2,1,1,0,0,-1,True,True
train,740,0,gemma3,3,2,2,0,0,-1,False,False
train,2400,0,gemma3,3,2,2,0,0,-1,False,False
train,310,0,gemma3,2,1,1,0,0,-1,False,False
train,1386,0,gemma3,1,0,0,0,0,-1,False,False
train,1739,0,gemma3,1,0,0,0,0,-1,True,True
train,1693,0,gemma3,2,1,1,0,0,-1,False,False
train,1369,0,gemma3,2,1,1,0,0,-1,True,True
train,605,0,gemma3,5,4,4,1,0,-1,True,True
train,2115,0,gemma3,3,2,2,1,0,-1,True,True
train,255,0,gemma3,3,2,2,0,0,-1,False,False
train,2545,0,gemma3,3,2,2,0,0,-1,True,True
train,1914,0,gemma3,1,0,0,0,0,-1,True,True
train,982,0,gemma3,7,6,5,4,1,-1,False,False
train,1447,0,gemma3,1,0,0,0,0,-1,False,False
train,1017,0,gemma3,3,2,2,0,0,-1,False,False
train,828,0,gemma3,5,4,4,1,0,-1,False,False
train,1502,0,gemma3,3,2,2,1,0,-1,False,False
train,1152,0,gemma3,5,4,4,2,0,-1,True,True
train,2284,0,gemma3,2,1,1,0,0,-1,True,True
train,594,0,gemma3,3,2,2,0,0,-1,False,False
train,1851,0,gemma3,3,2,2,0,0,-1,True,True
train,1781,0,gemma3,5,4,4,1,0,-1,False,False
train,347,0,gemma3,4,3,3,2,0,-1,True,True
train,2457,0,gemma3,3,2,2,0,0,-1,False,False
train,717,0,gemma3,2,1,1,0,0,-1,False,False
train,2007,0,gemma3,6,5,5,1,0,-1,True,True
train,2512,0,gemma3,7,6,4,4,0,-1,False,False
train,202,0,gemma3,3,2,2,0,0,-1,True,True
train,2142,0,gemma3,2,1,1,0,0,-1,False,False
train,652,0,gemma3,2,1,1,0,0,-1,False,False
train,1294,0,gemma3,3,2,2,0,0,-1,True,True
train,1001,0,gemma3,2,1,1,0,0,-1,False,False
train,1451,0,gemma3,4,3,3,0,0,-1,False,False
train,994,0,gemma3,2,1,1,0,0,-1,False,False
train,1902,0,gemma3,4,3,3,0,0,-1,True,True
train,1847,0,gemma3,7,6,6,2,0,-1,True,True
train,582,0,gemma3,1,0,0,0,0,-1,True,True
train,2292,0,gemma3,2,1,1,0,0,-1,False,False
train,2338,0,gemma3,3,2,2,1,0,-1,True,True
train,428,0,gemma3,5,4,4,1,0,-1,False,False
train,1144,0,gemma3,1,0,0,0,0,-1,True,True
train,1514,0,gemma3,3,2,2,0,0,-1,False,False
train,2011,0,gemma3,2,1,1,0,0,-1,True,True
train,701,0,gemma3,5,4,4,0,0,-1,True,True
train,2441,0,gemma3,6,5,5,2,0,-1,False,False
train,351,0,gemma3,3,2,2,0,0,-1,False,False
train,1797,0,gemma3,3,2,2,1,0,-1,False,False
train,1282,0,gemma3,2,1,1,0,0,-1,False,False
train,1778,0,gemma3,1,0,0,0,0,-1,False,False
train,1328,0,gemma3,4,3,3,0,0,-1,False,False
train,644,0,gemma3,5,4,4,1,0,-1,False,False
train,2154,0,gemma3,3,2,2,0,0,-1,False,False
train,214,0,gemma3,6,5,5,1,0,-1,True,True
train,2504,0,gemma3,3,2,2,1,0,-1,False,False
train,1955,0,gemma3,5,4,4,1,0,-1,True,True
train,490,0,gemma3,5,4,4,1,0,-1,False,False
train,2380,0,gemma3,5,4,4,2,0,-1,False,False
train,1406,0,gemma3,5,4,4,1,0,-1,True,True
train,1056,0,gemma3,1,0,0,0,0,-1,False,False
train,869,0,gemma3,5,4,4,1,1,-1,False,False
train,1543,0,gemma3,4,3,3,2,0,-1,True,True
train,886,0,gemma3,2,1,1,0,0,-1,False,False
train,1113,0,gemma3,1,0,0,0,0,-1,False,False
train,2695,0,gemma3,4,3,3,1,0,-1,True,True
train,185,0,gemma3,4,3,3,2,0,-1,False,False
train,1810,0,gemma3,5,4,4,2,0,-1,False,False
train,1390,0,gemma3,4,3,3,1,0,-1,False,False
train,306,0,gemma3,5,4,4,2,0,-1,True,True
train,2416,0,gemma3,2,1,1,0,0,-1,True,True
train,756,0,gemma3,3,2,2,1,0,-1,True,True
train,2046,0,gemma3,5,4,4,1,0,-1,False,False
train,2553,0,gemma3,4,3,3,2,0,-1,False,False
train,243,0,gemma3,4,3,3,1,0,-1,True,True
train,2103,0,gemma3,1,0,0,0,0,-1,False,False
train,613,0,gemma3,2,1,1,0,0,-1,False,False
train,1685,0,gemma3,3,2,2,1,0,-1,False,False
train,1538,0,gemma3,1,0,0,0,0,-1,True,True
train,1492,0,gemma3,6,5,5,2,0,-1,True,True
train,957,0,gemma3,4,3,3,1,0,-1,False,False
train,1168,0,gemma3,5,4,4,2,0,-1,True,True
train,404,0,gemma3,1,0,0,0,0,-1,False,False
train,2314,0,gemma3,2,1,1,0,0,-1,False,False
train,2251,0,gemma3,2,1,1,0,0,-1,False,False
train,1884,0,gemma3,3,2,2,0,0,-1,False,False
train,541,0,gemma3,3,2,2,0,0,-1,True,True
train,2601,0,gemma3,5,4,3,2,0,-1,False,False
train,111,0,gemma3,2,1,1,0,0,-1,True,True
train,27,0,gemma3,4,3,3,2,0,-1,True,True
train,1187,0,gemma3,3,2,2,1,0,-1,True,True
train,812,0,gemma3,3,2,2,0,0,-1,False,False
train,2528,0,gemma3,5,4,4,1,0,-1,True,True
train,238,0,gemma3,3,2,2,0,0,-1,False,False
train,2178,0,gemma3,2,1,1,0,0,-1,True,True
train,392,0,gemma3,1,0,0,0,0,-1,False,False
train,668,0,gemma3,5,4,4,1,0,-1,True,True
train,2482,0,gemma3,4,3,3,0,0,-1,False,False
train,1304,0,gemma3,2,1,1,0,0,-1,True,True
train,1754,0,gemma3,3,2,2,1,0,-1,True,True
train,1241,0,gemma3,3,2,2,0,0,-1,True,True
train,1611,0,gemma3,3,2,2,0,0,-1,False,False
train,2197,0,gemma3,5,4,4,2,1,-1,True,True
train,687,0,gemma3,2,1,1,0,0,-1,True,True
train,2713,0,gemma3,2,1,1,0,0,-1,False,False
train,2343,0,gemma3,1,0,0,0,0,-1,True,True
train,1996,0,gemma3,3,2,2,0,0,-1,False,False
train,453,0,gemma3,2,1,1,0,0,-1,False,False
train,900,0,gemma3,5,4,4,2,0,-1,False,False
train,1095,0,gemma3,4,3,3,2,0,-1,True,True
train,1580,0,gemma3,3,2,2,0,0,-1,True,True
train,845,0,gemma3,2,1,1,0,0,-1,True,True
train,70,0,gemma3,2,1,1,0,0,-1,True,True
train,146,0,gemma3,6,5,5,2,0,-1,False,False
train,2656,0,gemma3,3,2,2,0,0,-1,True,True
train,1979,0,gemma3,3,2,2,1,0,-1,True,True
train,516,0,gemma3,1,0,0,0,0,-1,True,True
train,2206,0,gemma3,4,3,3,2,0,-1,True,True
train,1703,0,gemma3,5,4,4,1,0,-1,False,False
train,1353,0,gemma3,1,0,0,0,0,-1,False,False
train,2085,0,gemma3,15,14,4,11,10,-1,True,False
train,795,0,gemma3,2,1,1,0,0,-1,True,True
train,280,0,gemma3,2,1,1,0,0,-1,False,False
train,2590,0,gemma3,1,0,0,0,0,-1,True,True
train,1646,0,gemma3,3,2,2,0,0,-1,True,True
train,1216,0,gemma3,1,0,0,0,0,-1,False,False
train,1083,0,gemma3,3,2,2,0,0,-1,False,False
train,1579,0,gemma3,2,1,1,0,0,-1,True,True
train,916,0,gemma3,3,2,2,1,0,-1,True,True
train,89,0,gemma3,6,5,5,2,0,-1,False,False
train,1129,0,gemma3,5,4,4,2,0,-1,True,True
train,445,0,gemma3,2,1,1,0,0,-1,False,False
train,1980,0,gemma3,2,1,1,0,0,-1,True,True
train,2355,0,gemma3,2,1,1,0,0,-1,True,True
train,2705,0,gemma3,1,0,0,0,0,-1,False,False
train,2210,0,gemma3,5,4,4,2,0,-1,True,True
train,500,0,gemma3,2,1,1,0,0,-1,True,True
train,2640,0,gemma3,1,0,0,0,0,-1,True,True
train,150,0,gemma3,7,6,5,1,0,-1,False,False
train,66,0,gemma3,1,0,0,0,0,-1,True,True
train,853,0,gemma3,5,4,4,2,0,-1,True,True
train,1596,0,gemma3,2,1,1,0,0,-1,True,True
train,783,0,gemma3,3,2,2,0,0,-1,False,False
train,2569,0,gemma3,6,5,5,3,0,-1,True,True
train,2093,0,gemma3,3,2,2,0,0,-1,False,False
train,279,0,gemma3,3,2,2,0,0,-1,False,False
train,2139,0,gemma3,5,4,4,2,0,-1,False,False
train,629,0,gemma3,5,4,4,2,0,-1,True,True
train,1345,0,gemma3,3,2,2,0,0,-1,True,True
train,1715,0,gemma3,2,1,1,0,0,-1,True,True
train,1200,0,gemma3,5,4,4,1,0,-1,True,True
train,1650,0,gemma3,5,4,2,2,0,-1,True,True
train,2586,0,gemma3,4,3,3,2,0,-1,True,True
train,296,0,gemma3,4,3,3,2,0,-1,True,True
train,2302,0,gemma3,2,1,1,0,0,-1,False,False
train,412,0,gemma3,4,3,3,2,0,-1,False,False
train,941,0,gemma3,1,0,0,0,0,-1,False,False
train,1484,0,gemma3,5,4,4,2,0,-1,True,True
train,804,0,gemma3,3,2,2,0,0,-1,False,False
train,1191,0,gemma3,4,3,3,1,0,-1,True,True
train,31,0,gemma3,1,0,0,0,0,-1,True,True
train,107,0,gemma3,4,3,3,2,0,-1,False,False
train,1938,0,gemma3,5,4,4,1,0,-1,False,False
train,2617,0,gemma3,5,4,4,1,0,-1,True,True
train,557,0,gemma3,5,4,4,2,0,-1,True,True
train,1892,0,gemma3,3,2,2,0,0,-1,True,True
train,2247,0,gemma3,4,3,3,1,0,-1,False,False
train,1742,0,gemma3,4,3,3,1,0,-1,True,True
train,1312,0,gemma3,10,9,6,5,0,-1,False,False
train,2494,0,gemma3,4,3,3,2,0,-1,False,False
train,384,0,gemma3,6,5,5,2,0,-1,False,False
train,691,0,gemma3,4,3,3,1,0,-1,False,False
train,2181,0,gemma3,4,3,3,1,0,-1,True,True
train,1607,0,gemma3,4,3,3,2,0,-1,True,True
train,1257,0,gemma3,3,2,2,0,0,-1,False,False
train,1743,0,gemma3,2,1,1,0,0,-1,True,True
train,1313,0,gemma3,3,2,2,0,0,-1,False,False
train,2495,0,gemma3,1,0,0,0,0,-1,False,False
train,385,0,gemma3,5,4,4,2,0,-1,False,False
train,690,0,gemma3,2,1,1,0,0,-1,True,True
train,2180,0,gemma3,5,4,4,2,0,-1,True,True
train,1606,0,gemma3,5,4,4,2,0,-1,True,True
train,1256,0,gemma3,5,4,4,1,0,-1,False,False
train,2303,0,gemma3,2,1,1,0,0,-1,False,False
train,413,0,gemma3,2,1,1,0,0,-1,True,True
train,1485,0,gemma3,4,3,3,1,0,-1,True,True
train,940,0,gemma3,5,4,4,2,0,-1,False,False
train,805,0,gemma3,4,3,3,1,0,-1,False,False
train,1190,0,gemma3,3,2,2,1,0,-1,True,True
train,30,0,gemma3,5,4,4,2,0,-1,True,True
train,106,0,gemma3,2,1,1,0,0,-1,False,False
train,1939,0,gemma3,5,4,4,1,0,-1,True,True
train,2616,0,gemma3,5,4,4,1,0,-1,False,False
train,1893,0,gemma3,4,3,3,2,0,-1,True,True
train,556,0,gemma3,2,1,1,0,0,-1,True,True
train,2246,0,gemma3,2,1,1,0,0,-1,False,False
train,2568,0,gemma3,2,1,1,0,0,-1,True,True
train,782,0,gemma3,3,2,2,0,0,-1,True,True
train,278,0,gemma3,4,3,3,1,0,-1,False,False
train,2092,0,gemma3,2,1,1,0,0,-1,False,False
train,2138,0,gemma3,2,1,1,0,0,-1,False,False
train,628,0,gemma3,8,7,6,3,1,-1,True,True
train,1344,0,gemma3,3,2,2,0,0,-1,True,True
train,1714,0,gemma3,2,1,1,0,0,-1,True,True
train,1201,0,gemma3,2,1,1,0,0,-1,True,True
train,1651,0,gemma3,3,2,2,0,0,-1,True,True
train,2587,0,gemma3,3,2,2,0,0,-1,True,True
train,297,0,gemma3,3,2,2,0,0,-1,True,True
train,1082,0,gemma3,3,2,2,0,0,-1,False,False
train,1578,0,gemma3,2,1,1,0,0,-1,True,True
train,88,0,gemma3,3,2,2,0,0,-1,False,False
train,917,0,gemma3,2,1,1,0,0,-1,True,True
train,1128,0,gemma3,1,0,0,0,0,-1,True,True
train,1981,0,gemma3,2,1,1,0,0,-1,True,True
train,444,0,gemma3,3,2,2,1,0,-1,False,False
train,2354,0,gemma3,3,2,2,0,0,-1,False,False
train,2704,0,gemma3,4,3,3,2,0,-1,False,False
train,2211,0,gemma3,2,1,1,0,0,-1,True,True
train,501,0,gemma3,5,4,4,1,0,-1,True,True
train,2641,0,gemma3,5,4,4,2,0,-1,False,False
train,151,0,gemma3,2,1,1,0,0,-1,False,False
train,67,0,gemma3,5,4,4,1,0,-1,True,True
