bug_id,run_id,model,total_messages,function_calls,valid_function_calls,function_repetitions,function_and_args_repetitions,content_length,success
youtube,1,llama3.1,24,11,1,8,8,0,False
thefuck_26,1,llama3.1,26,11,1,7,7,1101,False
ansible_15,1,llama3.1,11,3,2,0,0,1102,False
keras_22,1,llama3.1,13,4,2,1,0,1420,False
pandas_42,1,llama3.1,11,3,3,0,0,974,False
pandas_35,1,llama3.1,7,1,1,0,0,388,False
youtube,1,llama3.1,7,1,1,0,0,930,True
fastapi_16,1,llama3.1,17,6,2,2,2,1883,True
youtube,1,llama3.1,19,7,3,3,3,964,False
pandas_62,1,llama3.1,11,3,2,1,0,1173,False
keras_43,1,llama3.1,26,12,1,9,9,0,False
pandas_74,1,llama3.1,10,3,3,0,0,513,False
black_9,1,llama3.1,11,3,3,0,0,1229,False
thefuck_10,1,llama3.1,25,10,2,4,4,1315,False
pandas_23,1,llama3.1,13,4,2,1,0,1824,False
scrapy_39,1,llama3.1,26,12,1,9,9,0,False
tqdm_8,1,llama3.1,11,3,3,0,0,1329,True
pandas_157,1,llama3.1,15,5,2,2,2,2188,False
fastapi_2,1,llama3.1,13,4,2,1,1,1632,False
matplotlib_6,1,llama3.1,23,9,3,4,3,2239,False
ansible_2,1,llama3.1,20,9,1,5,5,0,False
pandas_58,1,llama3.1,23,9,3,5,5,1047,False
luigi_14,1,llama3.1,21,8,3,1,1,2199,True
keras_38,1,llama3.1,15,5,1,3,3,838,False
pandas_100,1,llama3.1,9,2,2,0,0,1848,False
scrapy_15,1,llama3.1,6,1,1,0,0,400,False
pandas_2,1,llama3.1,12,4,2,2,0,587,False
matplotlib_24,1,llama3.1,11,3,1,0,0,1931,False
pandas_116,1,llama3.1,23,9,1,5,5,904,False
black_20,1,llama3.1,23,9,3,4,3,1230,False
pandas_19,1,llama3.1,6,1,1,0,0,369,False
pandas_141,1,llama3.1,7,1,1,0,0,782,False
youtube,1,llama3.1,20,8,1,2,2,598,True
pandas_139,1,llama3.1,24,10,2,6,6,309,False
youtube,1,llama3.1,26,11,2,6,6,889,False
pandas_36,1,llama3.1,11,3,1,1,1,1283,True
thefuck_9,1,llama3.1,9,2,2,0,0,1938,True
pandas_61,1,llama3.1,26,11,1,9,9,966,False
fastapi_15,1,llama3.1,13,4,1,1,1,1727,False
youtube,1,llama3.1,19,7,3,2,2,1649,True
keras_40,1,llama3.1,6,1,1,0,0,371,False
pandas_98,1,llama3.1,12,4,1,1,1,718,False
keras_6,1,llama3.1,24,11,1,7,7,0,False
pandas_77,1,llama3.1,19,7,1,2,1,1632,True
thefuck_13,1,llama3.1,11,3,1,0,0,1839,False
keras_17,1,llama3.1,13,4,3,0,0,1164,True
pandas_20,1,llama3.1,26,11,1,9,9,244,False
black_19,1,llama3.1,11,3,3,0,0,2298,False
matplotlib_5,1,llama3.1,17,6,2,3,3,1275,False
httpie_5,1,llama3.1,7,1,1,0,0,620,False
pandas_154,1,llama3.1,11,3,2,1,0,1755,False
fastapi_1,1,llama3.1,22,10,2,5,5,0,False
ansible_1,1,llama3.1,15,5,1,3,3,1016,True
scrapy_3,1,llama3.1,21,8,2,4,4,1024,True
pandas_103,1,llama3.1,15,5,1,3,3,729,False
luigi_17,1,llama3.1,19,7,2,4,4,1582,False
scrapy_16,1,llama3.1,24,11,1,7,7,0,False
pandas_1,1,llama3.1,21,8,2,4,1,1043,True
luigi_9,1,llama3.1,24,10,1,5,5,768,False
pandas_115,1,llama3.1,23,9,1,5,5,984,False
thefuck_29,1,llama3.1,11,3,3,0,0,1548,True
youtube,1,llama3.1,7,1,1,0,0,423,False
black_23,1,llama3.1,10,3,2,0,0,1785,False
tornado_14,1,llama3.1,9,2,2,0,0,1646,True
pandas_142,1,llama3.1,11,3,3,0,0,1438,True
spacy_3,1,llama3.1,26,12,1,8,8,0,False
youtube,1,llama3.1,6,1,1,0,0,343,False
pandas_135,1,llama3.1,22,10,2,5,5,0,False
pandas_82,1,llama3.1,11,3,3,0,0,713,False
thefuck_5,1,llama3.1,24,11,2,5,5,0,False
pandas_162,1,llama3.1,23,9,2,6,6,1125,True
pandas_94,1,llama3.1,26,11,2,6,1,905,False
black_6,1,llama3.1,9,2,2,0,0,1691,False
scrapy_36,1,llama3.1,11,3,3,0,0,1294,True
black_15,1,llama3.1,26,11,3,5,5,643,False
matplotlib_11,1,llama3.1,25,10,1,6,6,1450,False
pandas_123,1,llama3.1,24,11,1,9,9,0,False
pandas_57,1,llama3.1,11,3,3,0,0,1300,False
pandas_158,1,llama3.1,9,2,2,0,0,1738,False
matplotlib_9,1,llama3.1,6,1,1,0,0,493,False
tqdm_7,1,llama3.1,8,2,1,0,0,562,False
youtube,1,llama3.1,15,5,3,1,1,836,True
luigi_5,1,llama3.1,7,1,1,0,0,631,False
sanic_3,1,llama3.1,26,11,2,5,4,106,False
PySnooper_2,1,llama3.1,8,2,1,0,0,687,False
keras_37,1,llama3.1,26,11,4,5,5,729,True
youtube,1,llama3.1,22,10,1,7,7,0,False
pandas_16,1,llama3.1,6,1,1,0,0,484,False
pandas_119,1,llama3.1,9,2,1,0,0,1594,False
ansible_16,1,llama3.1,23,9,2,6,6,1686,True
keras_21,1,llama3.1,12,4,1,1,1,1164,False
thefuck_25,1,llama3.1,10,3,1,0,0,909,False
pandas_41,1,llama3.1,21,8,2,5,4,1659,False
pandas_40,1,llama3.1,10,3,2,0,0,724,False
pandas_118,1,llama3.1,15,5,2,2,2,1119,False
ansible_17,1,llama3.1,23,9,2,5,5,1083,True
keras_20,1,llama3.1,17,6,2,2,2,1494,True
thefuck_24,1,llama3.1,11,3,2,0,0,1857,False
youtube,1,llama3.1,15,5,3,1,1,1007,True
pandas_17,1,llama3.1,21,8,2,4,3,1545,False
sanic_2,1,llama3.1,11,3,1,1,0,719,False
PySnooper_3,1,llama3.1,15,5,2,0,0,1313,False
thefuck_32,1,llama3.1,6,1,1,0,0,290,False
keras_36,1,llama3.1,17,6,2,2,2,399755,False
youtube,1,llama3.1,15,5,2,2,2,1869,True
luigi_4,1,llama3.1,17,6,1,4,4,1164,False
pandas_159,1,llama3.1,24,11,1,9,9,0,False
matplotlib_8,1,llama3.1,26,11,3,7,5,1053,False
tqdm_6,1,llama3.1,11,3,1,1,1,1373,False
pandas_56,1,llama3.1,6,1,1,0,0,389,False
matplotlib_10,1,llama3.1,6,1,1,0,0,497,False
pandas_122,1,llama3.1,26,12,1,8,8,0,False
scrapy_37,1,llama3.1,15,5,1,0,0,1310,False
black_14,1,llama3.1,23,9,2,5,5,1395,True
pandas_95,1,llama3.1,19,7,2,4,4,1360,False
black_7,1,llama3.1,14,5,3,1,0,1076,False
thefuck_4,1,llama3.1,23,10,1,8,8,400,False
pandas_163,1,llama3.1,17,6,2,2,2,1974,True
pandas_83,1,llama3.1,6,1,1,0,0,746,False
pandas_134,1,llama3.1,23,9,1,4,4,1368,False
scrapy_21,1,llama3.1,23,9,1,7,7,1225,False
tornado_2,1,llama3.1,23,9,2,5,5,1890,False
youtube,1,llama3.1,23,9,3,6,6,1234,True
tornado_15,1,llama3.1,10,3,2,1,0,583,False
pandas_143,1,llama3.1,22,9,1,7,7,606,False
spacy_2,1,llama3.1,7,1,1,0,0,683,False
black_22,1,llama3.1,15,5,2,1,1,1629,False
youtube,1,llama3.1,12,4,3,1,0,820,False
pandas_114,1,llama3.1,10,3,2,0,0,641,False
thefuck_28,1,llama3.1,26,11,1,6,6,844,False
matplotlib_26,1,llama3.1,11,3,1,0,0,1064,False
scrapy_17,1,llama3.1,24,10,3,5,5,1105,False
luigi_8,1,llama3.1,15,5,1,3,3,1661,True
pandas_102,1,llama3.1,26,11,2,7,7,797,False
matplotlib_30,1,llama3.1,11,3,2,0,0,1347,True
luigi_16,1,llama3.1,26,12,2,9,7,0,False
scrapy_2,1,llama3.1,11,3,3,0,0,1008,True
scrapy_40,1,llama3.1,10,3,3,0,0,59,True
matplotlib_4,1,llama3.1,10,3,1,0,0,1070,False
httpie_4,1,llama3.1,9,2,2,0,0,787,False
pandas_155,1,llama3.1,24,11,2,5,5,0,False
pandas_21,1,llama3.1,11,3,2,0,0,988,False
black_18,1,llama3.1,13,4,4,1,0,2075,True
thefuck_12,1,llama3.1,10,3,3,1,1,282,False
keras_16,1,llama3.1,11,3,3,2,0,1403,False
pandas_99,1,llama3.1,24,11,1,9,9,0,False
keras_7,1,llama3.1,26,11,1,4,3,997,False
pandas_76,1,llama3.1,10,3,1,1,0,760,False
keras_41,1,llama3.1,17,6,3,2,2,1218,False
pandas_60,1,llama3.1,12,4,1,1,0,948,False
fastapi_14,1,llama3.1,21,8,2,3,3,1505,False
youtube,1,llama3.1,13,4,1,2,2,1150,False
thefuck_8,1,llama3.1,26,11,1,9,9,657,False
youtube,1,llama3.1,19,7,2,3,3,986,True
pandas_37,1,llama3.1,19,7,2,2,1,1507,True
youtube,1,llama3.1,10,3,2,0,0,366,False
pandas_138,1,llama3.1,11,3,3,0,0,938,False
scrapy_26,1,llama3.1,25,10,4,6,5,2238,True
tornado_5,1,llama3.1,26,12,1,7,7,0,False
luigi_27,1,llama3.1,25,10,1,6,6,1200,False
youtube,1,llama3.1,8,2,1,0,0,826,False
pandas_133,1,llama3.1,10,3,1,0,0,583,True
pandas_84,1,llama3.1,22,9,2,5,5,1188,False
thefuck_3,1,llama3.1,17,6,1,2,2,1016,True
pandas_164,1,llama3.1,24,10,1,7,7,1106,False
pandas_92,1,llama3.1,13,4,1,2,2,1018,True
scrapy_30,1,llama3.1,7,1,1,0,0,2723,False
black_13,1,llama3.1,22,9,1,7,7,811,False
thefuck_19,1,llama3.1,26,11,1,9,9,811,False
matplotlib_17,1,llama3.1,26,12,2,8,8,0,False
luigi_31,1,llama3.1,21,8,2,2,2,2501,True
pandas_125,1,llama3.1,11,3,2,0,0,1766,False
pandas_51,1,llama3.1,17,6,1,4,4,918,False
scrapy_9,1,llama3.1,23,9,2,5,5,1299,True
youtube,1,llama3.1,19,7,2,2,2,2119,False
luigi_3,1,llama3.1,10,3,1,1,1,291,True
pandas_109,1,llama3.1,6,1,1,0,0,885,False
sanic_5,1,llama3.1,25,10,2,4,4,1148,False
keras_31,1,llama3.1,15,5,2,2,2,1222,False
pandas_10,1,llama3.1,17,6,2,1,1,2882,False
youtube,1,llama3.1,15,5,2,1,1,1544,True
thefuck_23,1,llama3.1,11,3,3,0,0,2116,False
ansible_10,1,llama3.1,13,4,2,1,0,2992,False
keras_27,1,llama3.1,11,3,3,0,0,1679,False
pandas_47,1,llama3.1,6,1,1,0,0,468,False
pandas_148,1,llama3.1,24,11,2,5,5,0,False
youtube,1,llama3.1,15,5,2,2,2,1705,True
pandas_30,1,llama3.1,8,2,2,0,0,158,False
tornado_9,1,llama3.1,11,3,3,0,0,1678,True
youtube,1,llama3.1,24,11,1,9,9,0,False
pandas_168,1,llama3.1,10,3,2,1,0,705,True
pandas_88,1,llama3.1,26,11,1,9,9,1074,False
fastapi_13,1,llama3.1,26,12,2,6,6,0,False
pandas_67,1,llama3.1,7,1,1,0,0,671,False
pandas_71,1,llama3.1,12,4,3,1,0,1022,False
keras_11,1,llama3.1,21,9,2,5,5,585,False
thefuck_15,1,llama3.1,19,7,1,5,5,1273,False
pandas_129,1,llama3.1,6,1,1,0,0,831,False
pandas_26,1,llama3.1,24,11,1,9,9,0,False
pandas_152,1,llama3.1,24,10,3,6,6,412,True
fastapi_7,1,llama3.1,7,1,1,0,0,829,False
httpie_3,1,llama3.1,12,4,2,0,0,416,False
matplotlib_3,1,llama3.1,9,2,1,0,0,606,False
scrapy_5,1,llama3.1,26,11,1,7,7,255,False
pandas_105,1,llama3.1,26,12,2,7,7,0,False
luigi_11,1,llama3.1,25,11,1,9,9,461,False
youtube,1,llama3.1,15,6,2,2,2,801,False
scrapy_10,1,llama3.1,19,7,2,4,4,1199,True
pandas_7,1,llama3.1,9,2,2,0,0,1674,True
pandas_113,1,llama3.1,11,3,2,0,0,1536,False
matplotlib_21,1,llama3.1,21,9,1,6,6,440,False
tornado_12,1,llama3.1,26,11,1,7,7,737,False
pandas_144,1,llama3.1,13,4,3,1,0,2559,False
tornado_13,1,llama3.1,17,6,2,3,3,1124,True
pandas_145,1,llama3.1,21,8,2,2,2,1891,True
pandas_112,1,llama3.1,24,10,3,3,3,303,False
matplotlib_20,1,llama3.1,17,6,2,2,2,1218,True
youtube,1,llama3.1,6,1,1,0,0,416,False
scrapy_11,1,llama3.1,23,9,2,4,4,1378,True
pandas_6,1,llama3.1,6,1,1,0,0,505,False
pandas_104,1,llama3.1,13,4,3,1,0,1375,False
luigi_10,1,llama3.1,26,11,1,9,9,851,False
ansible_6,1,llama3.1,11,3,2,0,0,1852,True
scrapy_4,1,llama3.1,8,2,1,0,0,750,False
pandas_153,1,llama3.1,21,8,1,6,6,1463,False
fastapi_6,1,llama3.1,22,9,1,5,5,751,False
httpie_2,1,llama3.1,24,10,2,7,7,828,False
matplotlib_2,1,llama3.1,23,9,2,5,4,1727,False
pandas_27,1,llama3.1,26,12,1,6,6,0,False
keras_10,1,llama3.1,15,5,3,1,1,1981,True
thefuck_14,1,llama3.1,11,3,3,0,0,959,True
pandas_128,1,llama3.1,11,3,3,0,0,1335,True
pandas_70,1,llama3.1,19,7,3,3,3,1409,False
keras_1,1,llama3.1,6,1,1,0,0,618,False
pandas_89,1,llama3.1,24,11,1,9,9,0,False
fastapi_12,1,llama3.1,17,6,2,2,2,1118,True
pandas_66,1,llama3.1,19,7,1,3,3,1769,True
pandas_169,1,llama3.1,6,1,1,0,0,288,False
pandas_31,1,llama3.1,23,9,3,4,4,2185,True
tornado_8,1,llama3.1,6,1,1,0,0,640,False
youtube,1,llama3.1,15,5,2,1,1,971,True
youtube,1,llama3.1,19,7,2,1,1,1512,False
pandas_149,1,llama3.1,9,2,2,0,0,2259,False
spacy_8,1,llama3.1,6,1,1,0,0,334,False
pandas_46,1,llama3.1,19,7,1,4,4,1286,False
thefuck_22,1,llama3.1,9,2,2,0,0,2371,False
cookiecutter_1,1,llama3.1,15,5,4,0,0,1417,True
keras_26,1,llama3.1,7,1,1,0,0,3148,False
pandas_11,1,llama3.1,24,11,1,9,9,0,False
youtube,1,llama3.1,8,2,2,0,0,827,True
pandas_108,1,llama3.1,9,2,2,0,0,926,True
sanic_4,1,llama3.1,6,1,1,0,0,1227,False
keras_30,1,llama3.1,7,1,1,0,0,780,False
youtube,1,llama3.1,7,1,1,0,0,441,False
pandas_50,1,llama3.1,23,9,2,3,3,1984,False
scrapy_8,1,llama3.1,10,3,1,0,0,976,False
thefuck_18,1,llama3.1,26,12,1,9,9,0,False
matplotlib_16,1,llama3.1,11,3,2,0,0,2126,False
luigi_30,1,llama3.1,10,3,2,1,0,1475,False
pandas_124,1,llama3.1,25,10,2,7,7,1574,False
scrapy_31,1,llama3.1,26,11,2,5,5,778,False
black_12,1,llama3.1,22,9,2,6,6,666,False
pandas_93,1,llama3.1,19,7,1,4,4,1269,False
black_1,1,llama3.1,19,7,1,5,5,1147,False
thefuck_2,1,llama3.1,8,2,1,0,0,446,False
pandas_165,1,llama3.1,21,8,3,4,2,1815,False
pandas_85,1,llama3.1,7,1,1,0,0,567,False
luigi_26,1,llama3.1,12,4,2,1,0,1013,True
youtube,1,llama3.1,8,2,1,0,0,1272,False
pandas_132,1,llama3.1,13,4,4,1,0,1004,False
scrapy_27,1,llama3.1,21,8,4,4,3,1386,True
tornado_4,1,llama3.1,12,4,2,1,0,239,False
spacy_10,1,mistral-nemo,13,4,1,1,0,2004,False
pandas_45,1,mistral-nemo,11,3,3,0,0,713,False
keras_25,1,mistral-nemo,7,1,1,0,0,2363,False
thefuck_21,1,mistral-nemo,9,2,2,0,0,2495,True
cookiecutter_2,1,mistral-nemo,11,3,2,0,0,877,True
youtube,1,mistral-nemo,11,3,2,0,0,2046,False
pandas_12,1,mistral-nemo,13,4,3,1,0,2127,False
keras_33,1,mistral-nemo,13,4,2,2,0,1453,True
pandas_9,1,mistral-nemo,7,1,1,0,0,1490,False
luigi_1,1,mistral-nemo,9,2,2,0,0,1087,True
youtube,1,mistral-nemo,9,2,2,0,0,1015,True
tqdm_3,1,mistral-nemo,11,3,1,1,1,1046,False
fastapi_9,1,mistral-nemo,11,3,2,0,0,977,False
ansible_9,1,mistral-nemo,11,3,2,0,0,841,False
pandas_53,1,mistral-nemo,7,1,1,0,0,1811,False
pandas_127,1,mistral-nemo,11,3,2,0,0,660,True
matplotlib_15,1,mistral-nemo,11,3,2,1,0,571,True
luigi_33,1,mistral-nemo,9,2,2,0,0,1046,False
black_11,1,mistral-nemo,9,2,1,0,0,5685,False
pandas_28,1,mistral-nemo,9,2,2,0,0,781,False
scrapy_32,1,mistral-nemo,9,2,2,0,0,1080,True
pandas_90,1,mistral-nemo,15,5,3,3,0,1422,False
black_2,1,mistral-nemo,15,5,2,3,1,942,False
pandas_166,1,mistral-nemo,11,3,3,0,0,1016,True
thefuck_1,1,mistral-nemo,17,6,1,3,2,1775,False
pandas_69,1,mistral-nemo,11,3,2,0,0,1272,False
pandas_86,1,mistral-nemo,13,4,3,1,0,1813,False
pandas_131,1,mistral-nemo,11,3,2,0,0,2144,False
luigi_25,1,mistral-nemo,9,2,1,0,0,3736,False
tornado_7,1,mistral-nemo,9,2,2,0,0,1087,True
scrapy_24,1,mistral-nemo,13,4,2,1,0,1233,False
pandas_49,1,mistral-nemo,11,3,3,0,0,654,True
tornado_10,1,mistral-nemo,11,3,2,0,0,735,False
pandas_146,1,mistral-nemo,9,2,1,0,0,503,False
spacy_7,1,mistral-nemo,7,1,1,0,0,1774,True
matplotlib_23,1,mistral-nemo,11,3,2,0,0,882,True
pandas_111,1,mistral-nemo,13,4,3,0,0,1707,False
scrapy_12,1,mistral-nemo,9,2,1,0,0,792,False
luigi_13,1,mistral-nemo,9,2,2,0,0,950,True
pandas_107,1,mistral-nemo,11,3,2,0,0,1877,False
scrapy_7,1,mistral-nemo,11,3,2,0,0,730,False
ansible_5,1,mistral-nemo,11,3,2,0,0,862,True
httpie_1,1,mistral-nemo,9,2,2,0,0,1085,True
matplotlib_1,1,mistral-nemo,9,2,1,0,0,1043,False
pandas_150,1,mistral-nemo,11,3,2,0,0,818,True
fastapi_5,1,mistral-nemo,11,3,2,0,0,798,False
pandas_24,1,mistral-nemo,13,4,3,1,0,2120,False
thefuck_17,1,mistral-nemo,9,2,1,0,0,217,False
keras_13,1,mistral-nemo,7,1,1,0,0,1447,False
matplotlib_19,1,mistral-nemo,9,2,1,0,0,947,False
keras_2,1,mistral-nemo,7,1,1,0,0,706,False
pandas_73,1,mistral-nemo,9,2,2,0,0,948,False
keras_44,1,mistral-nemo,11,3,3,0,0,1575,False
pandas_65,1,mistral-nemo,11,3,1,0,0,864,False
fastapi_11,1,mistral-nemo,9,2,1,0,0,342,False
youtube,1,mistral-nemo,9,2,2,0,0,1752,True
pandas_32,1,mistral-nemo,11,3,2,0,0,1740,True
scrapy_28,1,mistral-nemo,11,3,2,0,0,1140,False
youtube,1,mistral-nemo,9,2,1,0,0,257,True
luigi_29,1,mistral-nemo,11,3,3,0,0,806,False
youtube,1,mistral-nemo,11,3,2,0,0,616,True
luigi_28,1,mistral-nemo,7,1,1,0,0,538,False
youtube,1,mistral-nemo,11,3,3,0,0,683,True
pandas_33,1,mistral-nemo,9,2,1,0,0,328,False
scrapy_29,1,mistral-nemo,11,3,3,0,0,708,False
pandas_64,1,mistral-nemo,9,2,1,0,0,309,False
fastapi_10,1,mistral-nemo,11,3,2,0,0,1063,False
keras_3,1,mistral-nemo,9,2,2,0,0,892,True
pandas_72,1,mistral-nemo,11,3,2,0,0,1401,False
thefuck_16,1,mistral-nemo,13,4,1,1,1,754,False
matplotlib_18,1,mistral-nemo,9,2,1,0,0,383,False
pandas_25,1,mistral-nemo,9,2,2,0,0,1363,True
pandas_151,1,mistral-nemo,9,2,2,0,0,861,True
fastapi_4,1,mistral-nemo,15,5,1,1,0,1535,False
scrapy_6,1,mistral-nemo,9,2,1,0,0,257,True
ansible_4,1,mistral-nemo,9,2,1,0,0,526,True
luigi_12,1,mistral-nemo,11,3,3,1,0,1829,False
pandas_106,1,mistral-nemo,11,3,3,0,0,1579,False
pandas_4,1,mistral-nemo,9,2,2,0,0,818,False
keras_28,1,mistral-nemo,9,2,1,0,0,781,False
matplotlib_22,1,mistral-nemo,9,2,1,0,0,140,False
pandas_110,1,mistral-nemo,11,3,3,0,0,2640,False
pandas_147,1,mistral-nemo,15,5,1,0,0,1798,True
spacy_6,1,mistral-nemo,11,3,2,0,0,944,True
pandas_48,1,mistral-nemo,11,3,2,0,0,766,False
tornado_6,1,mistral-nemo,9,2,1,0,0,32,False
scrapy_25,1,mistral-nemo,11,3,2,0,0,1215,False
pandas_130,1,mistral-nemo,11,3,2,1,0,851,False
luigi_24,1,mistral-nemo,7,1,1,0,0,1192,False
pandas_68,1,mistral-nemo,13,4,2,1,0,1238,False
pandas_87,1,mistral-nemo,15,5,2,2,2,1048,True
pandas_167,1,mistral-nemo,13,4,3,1,0,1572,False
pandas_91,1,mistral-nemo,9,2,2,0,0,956,False
black_3,1,mistral-nemo,11,3,2,0,0,1035,False
black_10,1,mistral-nemo,11,3,1,1,1,231,False
pandas_29,1,mistral-nemo,11,3,3,0,0,652,True
scrapy_33,1,mistral-nemo,11,3,1,0,0,884,False
pandas_126,1,mistral-nemo,9,2,2,0,0,1223,True
matplotlib_14,1,mistral-nemo,11,3,2,0,0,825,False
luigi_32,1,mistral-nemo,9,2,1,0,0,1454,False
ansible_8,1,mistral-nemo,7,1,1,0,0,277,True
pandas_52,1,mistral-nemo,7,1,1,0,0,355,False
tqdm_2,1,mistral-nemo,11,3,2,0,0,1010,False
fastapi_8,1,mistral-nemo,11,3,1,0,0,832,False
pandas_8,1,mistral-nemo,11,3,3,0,0,1495,False
youtube,1,mistral-nemo,11,3,3,0,0,875,True
keras_32,1,mistral-nemo,15,5,2,2,0,1382,True
youtube,1,mistral-nemo,11,3,2,0,0,740,True
pandas_13,1,mistral-nemo,9,2,2,0,0,833,False
ansible_13,1,mistral-nemo,7,1,1,0,0,469,False
keras_24,1,mistral-nemo,7,1,1,0,0,4374,False
cookiecutter_3,1,mistral-nemo,11,3,1,1,1,1312,False
thefuck_20,1,mistral-nemo,7,1,1,0,0,383,False
pandas_44,1,mistral-nemo,11,3,3,0,0,1180,True
spacy_1,1,mistral-nemo,17,6,2,2,0,1359,False
tornado_16,1,mistral-nemo,11,3,2,0,0,1295,True
pandas_140,1,mistral-nemo,13,4,3,1,0,1421,False
black_21,1,mistral-nemo,11,3,3,0,0,787,False
pandas_18,1,mistral-nemo,9,2,2,0,0,787,True
matplotlib_25,1,mistral-nemo,15,5,1,2,0,1900,False
ansible_18,1,mistral-nemo,7,1,1,0,0,440,False
pandas_117,1,mistral-nemo,11,3,2,0,0,871,False
scrapy_14,1,mistral-nemo,11,3,2,0,0,799,False
pandas_3,1,mistral-nemo,11,3,3,0,0,786,False
luigi_15,1,mistral-nemo,11,3,3,0,0,807,False
keras_39,1,mistral-nemo,11,3,2,0,0,1711,True
pandas_101,1,mistral-nemo,11,3,1,1,0,686,True
scrapy_1,1,mistral-nemo,9,2,2,0,0,781,True
ansible_3,1,mistral-nemo,11,3,1,0,0,421,False
pandas_59,1,mistral-nemo,9,2,2,0,0,1293,False
tqdm_9,1,mistral-nemo,11,3,3,1,0,1348,False
pandas_156,1,mistral-nemo,13,4,4,1,0,1190,True
fastapi_3,1,mistral-nemo,11,3,2,0,0,889,False
matplotlib_7,1,mistral-nemo,11,3,3,0,0,1845,True
pandas_22,1,mistral-nemo,11,3,3,0,0,981,False
scrapy_38,1,mistral-nemo,9,2,1,0,0,1314,False
keras_15,1,mistral-nemo,7,1,1,0,0,687,False
thefuck_11,1,mistral-nemo,17,6,1,3,1,1066,False
pandas_75,1,mistral-nemo,11,3,3,0,0,940,False
keras_4,1,mistral-nemo,9,2,2,0,0,1140,False
black_8,1,mistral-nemo,13,4,2,1,1,1580,False
keras_42,1,mistral-nemo,7,1,1,0,0,1585,False
youtube,1,mistral-nemo,15,5,3,2,0,807,True
pandas_63,1,mistral-nemo,11,3,3,0,0,2024,False
pandas_34,1,mistral-nemo,9,2,1,0,0,945,True
youtube,1,mistral-nemo,11,3,3,0,0,758,True
pandas_43,1,mistral-nemo,9,2,2,0,0,653,False
thefuck_27,1,mistral-nemo,15,5,2,1,0,584,False
cookiecutter_4,1,mistral-nemo,7,1,1,0,0,1315,True
ansible_14,1,mistral-nemo,9,2,1,0,0,123,True
matplotlib_29,1,mistral-nemo,9,2,2,0,0,2117,False
keras_23,1,mistral-nemo,11,3,3,0,0,846,False
pandas_14,1,mistral-nemo,15,5,2,2,0,1539,False
youtube,1,mistral-nemo,15,5,1,2,1,205,False
luigi_19,1,mistral-nemo,11,3,3,0,0,932,False
keras_35,1,mistral-nemo,9,2,2,0,0,1120,False
thefuck_31,1,mistral-nemo,21,8,2,3,0,787,True
luigi_7,1,mistral-nemo,11,3,3,0,0,916,False
scrapy_18,1,mistral-nemo,9,2,2,0,0,1524,True
youtube,1,mistral-nemo,11,3,2,0,0,713,False
tqdm_5,1,mistral-nemo,9,2,1,0,0,162,False
pandas_55,1,mistral-nemo,11,3,2,0,0,921,True
pandas_121,1,mistral-nemo,11,3,3,0,0,643,False
matplotlib_13,1,mistral-nemo,13,4,2,1,0,905,True
keras_19,1,mistral-nemo,7,1,1,0,0,876,False
black_17,1,mistral-nemo,13,4,3,1,0,634,False
scrapy_34,1,mistral-nemo,13,4,1,0,0,788,False
keras_8,1,mistral-nemo,13,4,1,2,2,1250,False
pandas_79,1,mistral-nemo,11,3,2,1,0,1313,True
pandas_96,1,mistral-nemo,13,4,2,1,0,2381,False
black_4,1,mistral-nemo,17,6,3,3,1,1033,False
pandas_160,1,mistral-nemo,13,4,2,0,0,1341,False
thefuck_7,1,mistral-nemo,17,6,1,2,0,984,True
pandas_80,1,mistral-nemo,14,5,2,2,1,100,False
pandas_137,1,mistral-nemo,9,2,1,0,0,703,False
luigi_23,1,mistral-nemo,9,2,2,0,0,850,False
tornado_1,1,mistral-nemo,9,2,2,0,0,1183,False
pandas_38,1,mistral-nemo,11,3,3,0,0,1158,True
scrapy_22,1,mistral-nemo,11,3,3,0,0,917,True
pandas_39,1,mistral-nemo,11,3,3,0,0,1202,False
scrapy_23,1,mistral-nemo,13,4,4,1,0,777,True
pandas_136,1,mistral-nemo,11,3,2,0,0,2167,False
luigi_22,1,mistral-nemo,7,1,1,0,0,2579,True
pandas_81,1,mistral-nemo,9,2,2,0,0,1101,False
pandas_161,1,mistral-nemo,11,3,2,0,0,764,False
thefuck_6,1,mistral-nemo,21,8,1,5,0,1944,False
pandas_78,1,mistral-nemo,9,2,2,0,0,964,False
pandas_97,1,mistral-nemo,11,3,2,0,0,1041,False
black_5,1,mistral-nemo,7,1,1,0,0,551,False
black_16,1,mistral-nemo,9,2,2,0,0,773,True
scrapy_35,1,mistral-nemo,11,3,2,0,0,748,False
pandas_120,1,mistral-nemo,11,3,2,1,0,1234,False
matplotlib_12,1,mistral-nemo,13,4,3,1,0,1719,True
keras_18,1,mistral-nemo,7,1,1,0,0,400,False
pandas_54,1,mistral-nemo,13,4,2,1,0,1940,True
tqdm_4,1,mistral-nemo,15,5,2,0,0,963,False
luigi_6,1,mistral-nemo,9,2,2,0,0,1165,True
scrapy_19,1,mistral-nemo,9,2,1,0,0,4334,False
youtube,1,mistral-nemo,13,4,2,1,0,633,True
luigi_18,1,mistral-nemo,11,3,3,0,0,1744,False
keras_34,1,mistral-nemo,7,1,1,0,0,746,False
thefuck_30,1,mistral-nemo,11,3,2,0,0,1355,False
PySnooper_1,1,mistral-nemo,13,4,2,1,1,1144,False
